IBGE,NU_IDENTIFICADOR,municipio,uf,data_implementacao_unidade,Latitude,Longitude,natureza_unidade,custo_manutencao,servico_regulamentado,ano_implementacao_servico,subsidio_valor_mensal,subsidio_itens_manutencao,subsidio_mobiliario_transporte,subsidio_isencao_imposto_taxa,subsidio_outros,subsidio_nao_repassa,subsidio_outros_quais,fam_aceita_vinculo_irmaos,qtd_criancas_acolhidas,qtd_criancas_acolhidas_12meses,qtd_masc_0_2,qtd_masc_3_5,qtd_masc_6_11,qtd_masc_12_13,qtd_masc_14_15,qtd_masc_16_17,qtd_masc_acima_18,qtd_masc_total,qtd_fem_0_2,qtd_fem_3_5,qtd_fem_6_11,qtd_fem_12_13,qtd_fem_14_15,qtd_fem_16_17,qtd_fem_acima_18,qtd_refugiados_imigrantes,qtd_venezuelanos,qtd_criancas_tempo_servico_menos_1mes,qtd_criancas_tempo_servico_1_3meses,qtd_criancas_tempo_servico_4_6meses,qtd_criancas_tempo_servico_7_12meses,qtd_criancas_tempo_servico_13_18meses,qtd_criancas_tempo_servico_19_24meses,qtd_criancas_tempo_servico_25_48meses,qtd_criancas_tempo_servico_49_72meses,qtd_criancas_tempo_mais_72meses,qtd_criancas_deficiencia,qtd_criancas_transt_sofri_psiquico,qtd_criancas_necessidade_especial,qtd_adoles_socioeducativo,qtd_criancas_traj_de_rua,qtd_criancas_indigenas,qtd_criancas_outros_povos_trad,qtd_criancas_dependencia_drogas,qtd_criancas_gestantes,qtd_criancas_pretas,qtd_criancas_pardas,qtd_criancas_brancas,qtd_criancas_amarelas,qtd_criancas_raca_indigenas,qtd_motivo_entrega_voluntaria_adocao,qtd_motivo_orfandade,qtd_motivo_abandono,qtd_motivo_pais_usuarios,qtd_motivo_pais_com_deficiencia,qtd_motivo_pais_transt_sofri_psiquicos,qtd_motivo_pais_ausentes_doenca,qtd_motivo_pais_prisao_ou_internacao,qtd_motivo_violencia_domestica_fisica,qtd_motivo_violencia_domestica_psicologica,qtd_motivo_abuso_sex_intrafamiliar,qtd_motivo_exploracao_sex,qtd_motivo_conflito_familiar,qtd_motivo_exploracao_trabalho,qtd_motivo_pais_cond_especif_saude,qtd_motivo_pais_s_condicoes_depend_quim,qtd_motivo_ameaca_morte,qtd_motivo_situacao_rua,qtd_motivo_negligencia_familia,qtd_motivo_fam_situacao_rua,qtd_motivo_fam_moradia_insalubre,qtd_motivo_fam_carencia_rec_materiais,qtd_oriundos_pbf,qtd_oriundos_fam_menos_1sm,divulgacao_outdoors_busdoors,divulgacao_materiais_grande_circ,divulgacao_radio_tv_impressa,divulgacao_eventos_palestras,divulgacao_redes_sociais,divulgacao_articulacao_liderancas,divulgacao_outros,divulgacao_nao_faz,divulgacao_outros_quais,ch_capacitacao_inicial,selecao_fam_reunioes,selecao_fam_analise_doc,selecao_fam_entrevistas,selecao_fam_visitas_domiciliares,selecao_fam_outros,selecao_fam_nao_faz,selecao_fam_outros_quais,capac_ini_conti_fam_encontros_grupos,capac_ini_conti_fam_encontros_indivi,capac_ini_conti_fam_paletras,capac_ini_conti_fam_rodas_conversa,capac_ini_conti_fam_outros,capac_ini_conti_fam_nao_faz,capac_ini_conti_fam_outros_quais,acompanhamento_fam_aprox_supervi,acompanhamento_fam_visitas_domicil,acompanhamento_fam_aten_psicoss,acompanhamento_fam_contato_tel,acompanhamento_fam_outros,acompanhamento_fam_outros_quais,ativi_sistematicas_atend_psicosso_indivi,ativi_sistematicas_escuta_qualific,ativi_sistematicas_acompanh_escolar,ativi_sistematicas_acompanh_saude,ativi_sistematicas_encaminhc_docs,ativi_sistematicas_encaminhc_qualif_prof,ativi_sistematicas_identifi_fam_nat_exten,ativi_sistematicas_viabili_encon_fam_ori,ativi_sistematicas_constr_plano_acomp_fam_ori,ativi_sistematicas_atend_psicosso_indiv_fam_ori,ativi_sistematicas_reunioes_fam_ori,ativi_sistematicas_entrevis_fam_ori,ativi_sistematicas_visi_domic_fam_ori,ativi_sistematicas_genograma_ecomapa,ativi_sistematicas_relat_trimes_judic,ativi_sistematicas_estudo_caso,ativi_sistematicas_encaminhc_rede,ativi_sistematicas_discuss_casos_rede,ativi_sistematicas_outros,ativi_sistematicas_nao_faz,ativi_sistematicas_outros_quais,retorno_fam_ori_fam_ado_judic_informa_decisoes,retorno_fam_ori_fam_ado_judic_nao_informa_decisoes,retorno_fam_ori_fam_ado_tempo_prepar_suficiente,retorno_fam_ori_fam_ado_tempo_prepar_insuficiente,freq_acompanh_fam_acolhedora,qtd_fam_processo_habilitacao,qtd_fam_aptas_ou_acolhendo,num_atual_fam_suficiente,imovel_sede_saf,espaco_fisico_sala_atendimento,espaco_fisico_espaco_reunioes,espaco_fisico_sala_equip_tec,espaco_fisico_sala_coord_adm,espaco_fisico_area_recepcao,espaco_fisico_copa,equipamentos_veiculo_exclusivo,equipamentos_veiculo_compartilhado,equipamentos_acervo_bibliog,equipamentos_mater_pedago,equipamentos_tel_fixo,equipamentos_cel,equipamentos_impressora,equipamentos_de_som,equipamentos_proj_imagens,equipamentos_bebedouro,equipamentos_comput_internet,equipamentos_qtd_comput_internet,equipe_tec_exclusiva_saf,coordenador_saf_situacao,capaci_equipe_tec_saf_presencial,capaci_equipe_tec_saf_ead,capaci_equipe_tec_saf_nao_faz,capaci_equipe_tec_saf_presencial_qtd,capaci_equipe_tec_saf_ead_qtd,IBGE7,nome_da_uf,Regiao,Município
130410,"1,3041E+12",TAPAUA,AM,04/04/2021,-562.751.011.256.527,-6.318.376.779.556.270,Governamental,,"Sim, por lei",2021,1320,,,,,Sim,,"Sim, acolhem sempre que há demanda",1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,0.0,1.0,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,,20,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,,,,,,Quinzenalmente,3,6,Sim,Imóvel compartilhado com CREAS,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,1.0,Parte da equipe é exclusiva,Acumula as funções de coordenadora(or) e de técnica(o) neste serviço,Sim,Não,Não,2.0,,1304104,Amazonas,Região Norte,Tapauá
150070,"1,5007E+12",ANAJAS,PA,06/07/2022,-0.987,-49.94,Governamental,,"Sim, por lei",2022,1320,,,,,Sim,,"Sim, acolhem algumas vezes",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,,1,Sim,Sim,Não,Sim,Não,Não,,Sim,Não,Não,Não,Não,Não,,Não,Sim,Não,Não,Não,,,,,,Não,,,,,,,,,,,,,,,Sim,,,,,,Apenas quando há necessidade,3,3,Sim,Imóvel compartilhado com CREAS,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Sim,Sim,1.0,Não há profissionais exclusivas(os) do serviço,Acumula as funções de coordenadora(or) e de técnica(o) neste serviço,Não,Não,Não,,,1500701,Pará,Região Norte,Anajás
150140,"1,5014E+12",BELEM,PA,10/07/2023,-14.384.060.894.928.600,-4.846.352.845.430.370,Governamental,,"Sim, por decreto",2023,1320,,,,,Sim,,"Sim, acolhem sempre que há demanda",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,,20,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,,,,,,Semanalmente,15,0,Não sabe informar,Imóvel compartilhado com outro serviço ou órgão,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,2.0,Todas(os) as(os) profissionais são exclusivos,Exerce exclusivamente a função de coordenador(a) deste serviço,Sim,Sim,Não,13.0,13.0,1501402,Pará,Região Norte,Belém
150157,"1,50157E+12",BOM JESUS DO TOCANTINS,PA,24/05/2011,-50.427.248.314.556.600,-48.743.934.631.347.600,Governamental,,"Sim, por lei",2011,1320,Não,Sim,Não,Não,Não,,"Sim, acolhem sempre que há demanda",6,2.0,1,0,2,0,0,0,0,3,0,1,0,0,1,1,0,0.0,0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.0,0.0,0.0,0.0,0,0,0,4.0,0,0,0,0.0,0.0,0,0,0,6,0,0,0,0,0,0.0,0,0,0.0,0.0,2.0,Não,Sim,Sim,Não,Sim,Sim,Não,Não,,20,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Não,Não,Sim,Não,Semestralmente,0,5,Não,Imóvel compartilhado com CREAS,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,1.0,Parte da equipe é exclusiva,Acumula as funções de coordenadora(or) e de técnica(o) neste serviço,Sim,Sim,Não,2.0,2.0,1501576,Pará,Região Norte,Bom Jesus do Tocantins
150230,"1,5023E+12",CAPITAO POCO,PA,06/01/2011,-20.421.021.075.395.500,-4.722.988.128.660.060,Governamental,,"Sim, por lei",2011,150,Sim,Não,Não,Não,Não,,"Sim, acolhem sempre que há demanda",1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,Não,Sim,Sim,Sim,Não,Não,Não,Não,,32,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Não,Não,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Semanalmente,0,2,Sim,Imóvel compartilhado com outro serviço ou órgão,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,2.0,Não há profissionais exclusivas(os) do serviço,Acumula as funções de coordenadora(or) com outra atividade,Não,Sim,Não,,4.0,1502301,Pará,Região Norte,Capitão Poço
150275,"1,50275E+12",CONCORDIA DO PARA,PA,22/12/2020,-19.915.896.293.013.400,-47.947.103.977.203.300,Governamental,,"Sim, por lei",2020,1320,Sim,Sim,Não,Não,Não,,"Sim, acolhem algumas vezes",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Não,,8,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Não,Não,Mensalmente,3,2,Sim,Imóvel compartilhado com CREAS,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,3.0,Não há profissionais exclusivas(os) do serviço,Acumula as funções de coordenadora(or) e de técnica(o) neste serviço,Sim,Sim,Não,5.0,5.0,1502756,Pará,Região Norte,Concórdia do Pará
150420,"1,5042E+12",MARABA,PA,22/11/2017,-5.369.127.611.504.090,-4.911.779.701.709.740,Governamental,,"Sim, por lei",2017,1320,,,,,Sim,,Não acolhem,11,10.0,2,0,1,0,1,0,1,5,1,1,2,0,2,0,0,0.0,0,0.0,1.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,2,0,0,2,0,0,0,0,0,0.0,10.0,1.0,0.0,0.0,0,1,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,4,0,0,5.0,0,0,0.0,0.0,11.0,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,,20,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Quinzenalmente,3,14,Não,Imóvel exclusivo para o SFA,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,5.0,Todas(os) as(os) profissionais são exclusivos,Exerce exclusivamente a função de coordenador(a) deste serviço,Sim,Sim,Não,3.0,3.0,1504208,Pará,Região Norte,Marabá
150510,"1,5051E+12",OBIDOS,PA,23/01/2012,-19.095.508.754.617.600,-5.551.482.796.669.000,Governamental,,"Sim, por lei",2012,350,Sim,Não,Não,Não,Não,,"Sim, acolhem algumas vezes",3,3.0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,1,0,0,1.0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,3.0,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,,0,Sim,Sim,Sim,Sim,Não,Não,,Não,Não,Não,Sim,Sim,Não,Organização para formação das Famílias Acolhedoras,Sim,Sim,Sim,Sim,Não,,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,,Não,Não,Sim,Não,Semanalmente,8,2,Sim,Imóvel compartilhado com outro serviço ou órgão,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,1.0,Parte da equipe é exclusiva,Acumula as funções de coordenadora(or) e de técnica(o) neste serviço,Não,Não,Sim,,,1505106,Pará,Região Norte,Óbidos
150563,"1,50563E+12",PICARRA,PA,02/07/2015,-6.444.441.409.491.340,-4.886.487.007.141.110,Governamental,,"Sim, por lei",2017,1320,,,,,Sim,,"Sim, acolhem sempre que há demanda",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Sim,Sim,Sim,Não,Não,Não,Não,,8,Sim,Sim,Sim,Sim,Não,Não,,Não,Sim,Não,Não,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Não,Sim,Não,Não,Quinzenalmente,0,0,Não sabe informar,Imóvel compartilhado com CRAS,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,1.0,Não há profissionais exclusivas(os) do serviço,Exerce concomitantemente a função de coordenador(a) deste serviço e de outro serviço socioassistencial,Não,Não,Sim,,,1505635,Pará,Região Norte,Piçarra
150680,"1,5068E+12",SANTAREM,PA,18/03/2014,-243.878.599.121.589,-5.471.508.979.797.360,Governamental,,"Sim, por lei",2014,660,,,,,Sim,,"Sim, acolhem sempre que há demanda",3,3.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,1,0,0,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.0,0.0,3.0,Não,Não,Não,Sim,Não,Sim,Não,Não,,0,Sim,Sim,Sim,Sim,Não,Não,,Não,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Mensalmente,3,3,Não,Imóvel compartilhado com outro serviço ou órgão,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,1.0,Não há profissionais exclusivas(os) do serviço,Exerce exclusivamente a função de coordenador(a) deste serviço,Sim,Sim,Não,1.0,2.0,1506807,Pará,Região Norte,Santarém
150715,"1,50715E+12",SAO DOMINGOS DO ARAGUAIA,PA,10/12/2021,-5.534.960.564.024.710,-487.330.448.627.472,Governamental,,"Sim, por lei",2021,1320,,,,,Sim,,Não acolhem,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.0,0.0,0.0,Não,Não,Não,Não,Sim,Não,Não,Não,,12,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Semestralmente,0,2,Não,Imóvel compartilhado com outro serviço ou órgão,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,1.0,Não há profissionais exclusivas(os) do serviço,Exerce concomitantemente a função de coordenador(a) deste serviço e de outro serviço socioassistencial,Sim,Não,Não,2.0,,1507151,Pará,Região Norte,São Domingos do Araguaia
150750,"1,5075E+12",SAO JOAO DO ARAGUAIA,PA,01/11/2023,-53.621.523.799.920.900,-48.791.120.052.337.600,Governamental,,"Sim, por lei",2023,1310,,,,,Sim,,"Sim, acolhem algumas vezes",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Sim,Não,Sim,Sim,Sim,Não,Não,,12,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Mensalmente,10,0,Não,Imóvel compartilhado com CREAS,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,2.0,Todas(os) as(os) profissionais são exclusivos,Acumula as funções de coordenadora(or) e de técnica(o) neste serviço,Sim,Não,Não,2.0,,1507508,Pará,Região Norte,São João do Araguaia
150797,"1,50797E+12",TERRA SANTA,PA,15/07/2021,-21.024.657.043.677.700,-5.649.208.545.684.810,Governamental,,"Sim, por lei",2021,1320,Sim,Não,Não,Não,Não,,Não acolhem,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,,4,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Não,Sim,Sim,MONITORAMENTO SEMANAL,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Semanalmente,2,1,Não,Imóvel compartilhado com CRAS,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,,Não há profissionais exclusivas(os) do serviço,Exerce exclusivamente a função de coordenador(a) deste serviço,Sim,Não,Não,1.0,,1507979,Pará,Região Norte,Terra Santa
160010,"1,6001E+12",AMAPA,AP,30/10/2023,20.520.089.817.919.700,-50.792.090.892.791.700,Governamental,,"Sim, por lei",2023,,,,,,Sim,,"Sim, acolhem sempre que há demanda",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Não,Sim,Não,Sim,Não,Não,Não,,0,Não,Sim,Sim,Sim,Não,Não,,Não,Não,Não,Não,Sim,Não,está em fase de seleção ainda,Não,Não,Não,Não,Sim,está em fase de seleção ainda,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,stá em fase de seleção ainda,,,,,Quinzenalmente,0,0,Não sabe informar,Imóvel compartilhado com CRAS,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,2.0,Todas(os) as(os) profissionais são exclusivos,Exerce exclusivamente a função de coordenador(a) deste serviço,Sim,Não,Não,3.0,,1600105,Amapá,Região Norte,Amapá
160060,"1,6006E+12",SANTANA,AP,18/08/2017,-0.0432751,-51.162.959,Governamental,,"Sim, por lei",2017,440,,,,,Sim,,"Sim, acolhem algumas vezes",1,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,,6,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,,,,,,Quinzenalmente,0,1,Não,Imóvel compartilhado com outro serviço ou órgão,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,,Não há profissionais exclusivas(os) do serviço,Exerce exclusivamente a função de coordenador(a) deste serviço,Sim,Sim,Não,2.0,1.0,1600600,Amapá,Região Norte,Santana
170210,"1,7021E+12",ARAGUAINA,TO,05/05/2011,-7.195.807.434.660.480,-4.819.752.573.966.980,Governamental,,"Sim, por lei",2011,1320,Não,Não,Sim,Não,Não,,"Sim, acolhem sempre que há demanda",0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,,4,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Mensalmente,0,0,Não,Imóvel compartilhado com outro serviço ou órgão,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,3.0,Parte da equipe é exclusiva,Acumula as funções de coordenadora(or) com outra atividade,Sim,Sim,Não,2.0,2.0,1702109,Tocantins,Região Norte,Araguaína
170550,"1,7055E+12",COLINAS DO TOCANTINS,TO,28/03/2011,-8.076.202.692.970.220,-4.852.973.439.512.420,Governamental,,"Sim, por lei",2011,1320,,,,,Sim,,"Sim, acolhem algumas vezes",1,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,,20,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Semanalmente,1,3,Sim,Imóvel compartilhado com outro serviço ou órgão,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,8.0,Parte da equipe é exclusiva,Exerce concomitantemente a função de coordenador(a) deste serviço e de outro serviço socioassistencial,Não,Sim,Não,,2.0,1705508,Tocantins,Região Norte,Colinas do Tocantins
